time;seconds_elapsed;z;y;x;;delta_time
1,74E+18;6,140229248;-0,00541618;0,004807903;0,018039085;;
1,74E+18;6,150298584;0,008799393;-0,017473519;0,003337109;;
1,74E+18;6,160367432;-0,008259879;-0,021084186;0,008323569;;
1,74E+18;6,170435547;-0,002424597;-0,023742601;0,003346433;;
1,74E+18;6,180504395;-0,005716624;-0,019024167;0,000187522;;
1,74E+18;6,190573486;-0,016489947;-0,020993277;0,00536629;;
1,74E+18;6,200641357;-0,008410101;-0,008787976;0,016682036;;
1,74E+18;6,210710449;0,005955109;-0,006073605;0,014945946;;
1,74E+18;6,220779541;0,001616203;-0,012404596;0,017911568;;
1,74E+18;6,230848389;-0,005265958;-0,007740483;0,023676251;;
1,74E+18;6,240916504;-0,003321253;0,002311643;0,031598934;;
1,74E+18;6,250985596;0,001616788;0,014968491;0,024249941;;
1,74E+18;6,261054443;0,005657587;0,012946642;0,020936076;;
1,74E+18;6,271122314;0,005057868;0,004592426;0,019909176;;
1,74E+18;6,28119165;-0,008409516;0,009054479;0,031406635;;
1,74E+18;6,291260254;-0,013346973;0,009145804;0,028118572;;
1,74E+18;6,30132959;0,000271218;0,000289982;0,020354066;;
1,74E+18;6,311397461;0,001020575;-0,015923819;0,007032072;;
1,74E+18;6,321466309;0,004911737;-0,021263646;0,001756004;;
1,74E+18;6,331535645;-0,00676058;-0,032476214;0,005306646;;
1,74E+18;6,341603516;0,000571078;-0,035000004;0,009910756;;
1,74E+18;6,351672363;-0,002571312;-0,018923972;0,012890461;;
1,74E+18;6,361741455;-0,006312252;-0,010161349;0,012636313;;
1,74E+18;6,37180957;-0,007359715;0,00421928;0,011115305;;
1,74E+18;6,381878418;-0,001823124;-0,001141252;0,02129611;;
1,74E+18;6,39194751;-0,001523849;0,004961458;0,02356995;;
1,74E+18;6,402016602;-0,004965513;0,003554706;0,026161437;;
1,74E+18;6,412084473;0,002964695;0,011901325;0,024431745;;
1,74E+18;6,42215332;0,011792729;0,003797632;0,024420069;;
1,74E+18;6,432222656;0,00520809;-0,001300698;0,02839484;;
1,74E+18;6,442290527;-0,005265373;0,002945639;0,022895869;;
1,74E+18;6,452359375;-0,000925298;-0,005182519;0,011066059;;
1,74E+18;6,462428711;-0,001074936;-0,011104146;0,006108217;;
1,74E+18;6,472496582;-0,00421791;-0,027369171;0,002752148;;
1,74E+18;6,482565674;-0,001673486;-0,027707518;0,004485361;;
1,74E+18;6,492634521;-0,004366379;-0,033992718;0,003792762;;
1,74E+18;6,502703369;0,008950784;-0,029682752;0,0073555;;
1,74E+18;6,512771484;0,003713468;-0,021088415;0,001900915;;
1,74E+18;6,522840576;0,003713468;-0,004532696;0,007369415;;
1,74E+18;6,532909424;-0,002870587;0,007860484;0,019763475;;
1,74E+18;6,542977539;-0,002122399;0,007242715;0,031906744;;
1,74E+18;6,553046387;-0,011700375;0,009749606;0,026945391;;
1,74E+18;6,563116455;0,00266542;0,005876534;0,021351945;;
1,74E+18;6,573185791;0,01448796;0,006622259;0,018868125;;
1,74E+18;6,583253662;-0,000325579;0,010786077;0,022762095;;
1,74E+18;6,593322754;-0,006311083;0,002596958;0,019669678;;
1,74E+18;6,603391602;-0,006761165;-0,008891051;0,014063035;;
1,74E+18;6,613459717;-0,012297172;-0,01339831;0,012146726;;
1,74E+18;6,623528564;0,006257891;-0,018166073;0,006600115;;
1,74E+18;6,633597656;-0,005563479;-0,024364548;0,004382718;;
1,74E+18;6,643665527;-0,008106734;-0,024517462;0,003588905;;
1,74E+18;6,653734619;0,005959785;-0,022760394;0,006556591;;
1,74E+18;6,663803467;-0,009002806;-0,017559437;0,009356401;;
1,74E+18;6,673872559;-0,008704115;-0,006844473;0,020282512;;
1,74E+18;6,68394043;0,000124503;-0,007191345;0,017304008;;
1,74E+18;6,694009521;-0,01184709;0,004306214;0,016701795;;
1,74E+18;6,704078613;-0,000175357;0,005876605;0,022511897;;
1,74E+18;6,714146484;0,004612462;0,00413173;0,025971947;;
1,74E+18;6,72421582;-0,015438977;0,003524859;0,024848089;;
1,74E+18;6,734284424;-0,012595862;-0,006178737;0,029667212;;
1,74E+18;6,74435376;-0,003467968;0,008113773;0,017739121;;
1,74E+18;6,754421631;-0,004965513;-0,008548032;0,009485553;;
1,74E+18;6,764490723;-0,002272037;-0,026584288;0,009908436;;
1,74E+18;6,77455957;0,000271803;-0,019292216;0,00398591;;
1,74E+18;6,784627686;-0,000776245;-0,018842645;0,010467024;;
1,74E+18;6,794696533;0,008799977;-0,015840427;0,003760645;;
1,74E+18;6,804765625;-0,002424597;-0,015632853;0,008836587;;
1,74E+18;6,814834717;0,010592706;-0,01183531;0,013620342;;
1,74E+18;6,824902588;0,003110825;-0,007591021;0,008815631;;
1,74E+18;6,83497168;-0,005270049;-0,004679627;0,01310983;;
1,74E+18;6,845040527;-0,005120996;0,00654283;0,013305549;;
1,74E+18;6,855108887;0,004905308;0,02145842;0,021646937;;
1,74E+18;6,86517749;0,011040449;0,023897502;0,025074281;;
1,74E+18;6,875246826;0,013434651;0,024411114;0,027422351;;
1,74E+18;6,885314697;0,005054945;0,000454103;0,024843824;;
1,74E+18;6,895383545;-0,006767594;-0,018839524;0,017672627;;
1,74E+18;6,905452637;-0,007218845;-0,007975274;0,009705972;;
1,74E+18;6,915521484;-0,007815058;-0,044038436;-0,002840087;;
1,74E+18;6,925589355;-0,026363691;-0,023401012;0,004161924;;
1,74E+18;6,935658691;0,031996144;-0,024979904;-0,00850826;;
1,74E+18;6,945727539;-0,001971008;-0,021772771;0,000770322;;
1,74E+18;6,955795654;0,000724223;-0,009798142;-0,005306258;;
1,74E+18;6,965864746;0,007160978;0,016347484;-0,014537466;;
1,74E+18;6,975933594;0,022124738;0,043029515;-0,043345609;;
1,74E+18;6,986002686;-0,000173018;0,037322554;-0,012316735;;
1,74E+18;6,996070557;-0,023368016;0,013084543;-0,081485292;;
1,74E+18;7,006139893;-0,002422259;0,013482956;-0,172375944;;
1,74E+18;7,016208496;-0,013648002;0,011432369;-0,238915577;;
1,74E+18;7,026276611;-0,024717677;-0,137327554;-0,29934451;;
1,74E+18;7,036345703;0,029604865;-0,264439931;-0,333377457;;
1,74E+18;7,046414551;-0,052085577;-0,297147931;-0,318826113;;
1,74E+18;7,056483887;0,049819385;-0,247812092;-0,223835315;;
1,74E+18;7,066551758;-0,000894903;-0,263208216;-0,23129891;;
1,74E+18;7,076620361;0,035602059;-0,060809392;-0,012418834;;
1,74E+18;7,086689697;-0,010621932;0,01019591;0,017664078;;
1,74E+18;7,096757813;-0,032026539;-0,042434983;0,091721038;;
1,74E+18;7,106826416;0,006593407;0,017518027;-0,215544968;;
1,74E+18;7,116895752;0,05611001;0,05409108;-0,137985881;;
1,74E+18;7,126963623;-0,091562431;-0,02241009;-0,236353234;;
1,74E+18;7,137032715;0,156674078;-0,264373058;-0,356373242;;
1,74E+18;7,147101563;-0,205596222;-0,293329414;-0,205520052;;
1,74E+18;7,157170654;0,109541156;-0,0874184;-0,235795747;;
1,74E+18;7,167238525;-0,04352993;0,086211554;-0,158054829;;
1,74E+18;7,177307617;0,029487376;0,147352854;0,067689064;;
1,74E+18;7,187376465;-0,103535193;0,053719859;0,071259155;;
1,74E+18;7,19744458;0,061207041;0,041697723;-0,188634438;;
1,74E+18;7,207513428;-0,032763036;0,237276048;-0,268786929;;
1,74E+18;7,217582764;0,055523734;0,35343485;-0,123948068;;
1,74E+18;7,227651611;-0,068225395;0,256084173;-0,165710714;;
1,74E+18;7,237719482;-0,078694767;0,012390337;-0,279951498;;
1,74E+18;7,247788818;0,110447749;-0,049671739;-0,077511091;;
1,74E+18;7,257857422;-0,090218031;0,124378468;-0,62941076;;
1,74E+18;7,267925781;-0,076900284;-0,080955167;-0,365796648;;
1,74E+18;7,277994629;0,225672796;-0,050302113;-0,914214155;;
1,74E+18;7,288063721;-0,268424142;-0,271419689;-0,467866737;;
1,74E+18;7,298131592;0,354949748;0,048156621;-1,01920963;;
1,74E+18;7,308200684;-0,136626731;0,338144013;-0,857780978;;
1,74E+18;7,318269531;-0,085729487;-0,058316616;-0,297128149;;
1,74E+18;7,328338623;0,204563957;0,044507999;-0,539482944;;
1,74E+18;7,338406494;-0,293412453;-0,14775442;0,099883146;;
1,74E+18;7,348475586;0,265181799;-0,183066758;-0,178751708;;
1,74E+18;7,358544678;-0,278610605;-0,33148145;0,091224797;;
1,74E+18;7,368612793;0,077079733;-0,00052612;-0,408849864;;
1,74E+18;7,378681641;0,031295302;0,079889091;-0,45481809;;
1,74E+18;7,388750488;-0,169355281;0,00294271;-0,309981091;;
1,74E+18;7,398818848;0,189164728;0,070492655;-0,220228193;;
1,74E+18;7,408887451;-0,233979436;0,009334947;-0,130819826;;
1,74E+18;7,418956787;0,217027132;0,014299487;-0,137934434;;
1,74E+18;7,429025635;-0,144491473;0,019279322;0,05552172;;
1,74E+18;7,439093506;0,113037181;0,05109704;-0,117870392;;
1,74E+18;7,449162598;0,083103231;0,105715168;-0,272881816;;
1,74E+18;7,459231689;-0,14164602;-0,021037308;0,357281808;;
1,74E+18;7,469299316;0,129201549;-0,09660607;0,434299764;;
1,74E+18;7,479368652;-0,089423666;-0,073533457;0,047445244;;
1,74E+18;7,489437744;-0,239352361;0,042260202;-0,076184291;;
1,74E+18;7,499506592;0,352006096;0,348303698;-0,863058699;;
1,74E+18;7,509574707;-0,172322898;0,287148735;-0,674971684;;
1,74E+18;7,519643555;-0,150770407;0,023367486;-0,146667301;;
1,74E+18;7,529712646;0,140278239;-0,074745851;-0,140889877;;
1,74E+18;7,539780518;-0,07759645;-0,104326051;-0,045750446;;
1,74E+18;7,549849854;-0,170063721;-0,129373088;0,27029211;;
1,74E+18;7,559917969;0,251610955;0,06273404;-0,008019944;;
1,74E+18;7,56998584;-0,181595754;0,020157774;0,398029487;;
1,74E+18;7,580054932;0,115894324;-0,024410933;0,120862194;;
1,74E+18;7,590124023;-0,089718849;-0,085707285;0,123345444;;
1,74E+18;7,600192871;-0,223179225;-0,089781603;-0,141391297;;
1,74E+18;7,610260986;0,382395974;0,238973646;-0,658161346;;
1,74E+18;7,620329834;-0,112902741;0,32762441;-0,434460288;;
1,74E+18;7,630398926;0,043901686;0,115778424;-0,196075347;;
1,74E+18;7,640466797;-0,225131528;0,146401161;-0,18978222;;
1,74E+18;7,650536133;-0,137430449;0,143723192;-0,141935523;;
1,74E+18;7,66060498;-0,008557985;0,136659008;-0,184393385;;
1,74E+18;7,670672852;-0,13290508;-0,019149982;-0,240159842;;
1,74E+18;7,680742188;-0,344172918;-0,286394902;0,254600894;;
1,74E+18;7,690810791;0,193922736;-0,102369291;0,197316196;;
1,74E+18;7,700880127;0,120745271;-0,138042617;0,236118001;;
1,74E+18;7,710947998;-0,167167415;-0,13555354;0,111128087;;
1,74E+18;7,721016846;0,231454886;0,066528656;-0,403087866;;
1,74E+18;7,731085938;0,26807869;0,021314303;-0,611249591;;
1,74E+18;7,741154053;-0,147229374;0,158572751;-0,391965547;;
1,74E+18;7,751222656;-0,250886732;-0,084508476;0,278665185;;
1,74E+18;7,761291992;0,207680627;-0,119884782;0,423954567;;
1,74E+18;7,771359863;-0,017636194;-0,01481774;0,626685938;;
1,74E+18;7,781428955;0,01142448;-0,097008047;-0,105853234;;
1,74E+18;7,791497803;0,036379473;0,139746041;-0,378837185;;
1,74E+18;7,801566895;-0,079610128;0,18505068;-0,06795657;;
1,74E+18;7,811634766;0,506037551;0,018908338;-0,596179448;;
1,74E+18;7,821703857;-0,146157945;0,135456856;-0,276862958;;
1,74E+18;7,831773193;-0,02312427;0,551370548;-0,324712285;;
1,74E+18;7,84184082;0,093962478;0,072241175;-0,385053356;;
1,74E+18;7,851909912;-0,056038698;-0,342872284;-0,052876508;;
1,74E+18;7,861979004;0,054473348;-0,092826095;-0,107818917;;
1,74E+18;7,872046875;0,07785364;0,291267733;-0,197765163;;
1,74E+18;7,882115723;0,055603229;0,046316446;-0,045443874;;
1,74E+18;7,892185059;0,054928106;-0,004436464;0,199044682;;
1,74E+18;7,90225293;-0,430837056;-0,156170604;0,262987321;;
1,74E+18;7,912322021;0,673802932;-0,043221804;-0,481227702;;
1,74E+18;7,922390869;-0,388437008;0,357250463;0,143436101;;
1,74E+18;7,932459717;0,305707871;0,338769233;-0,312843276;;
1,74E+18;7,942527832;0,090579266;0,218809614;-0,554126898;;
1,74E+18;7,952596924;-0,219236625;0,002473071;-0,095444296;;
1,74E+18;7,962666016;0,248128958;0,100789265;-0,102464806;;
1,74E+18;7,972733887;-0,337670697;-0,257688959;0,442979403;;
1,74E+18;7,982802979;0,411227516;-0,205282608;-0,17975882;;
1,74E+18;7,992871826;-0,116727852;0,179953284;-0,240466515;;
1,74E+18;8,002939941;-0,142061031;0,274416186;-0,377733827;;
1,74E+18;8,013008789;0,13471476;0,07946545;-0,226967073;;
1,74E+18;8,023077881;-0,903687208;-0,480498036;1,455595553;;
1,74E+18;8,033145752;0,760454211;-0,166559293;0,659157882;;
1,74E+18;8,043215088;-0,275192321;0,145463533;0,479602841;;
1,74E+18;8,053283691;-0,537094368;-0,259210853;0,177973362;;
1,74E+18;8,063351807;1,355700908;0,006919816;-0,665775985;;
1,74E+18;8,073420898;-0,940904301;-0,14256151;0,497097873;;
1,74E+18;8,08348999;0,04412848;-0,040811748;-0,579351721;;
1,74E+18;8,093559082;0,144383336;-0,123845046;0,0313106;;
1,74E+18;8,103626953;-0,744792531;0,909889424;0,658565542;;
1,74E+18;8,113696045;0,023410686;0,19365897;0,885962897;;
1,74E+18;8,123764893;-0,072554949;-0,810141932;0,327311215;;
1,74E+18;8,133833008;0,246297651;-0,362134034;0,276257594;;
1,74E+18;8,1439021;-0,342026554;-0,199665079;1,003166696;;
1,74E+18;8,153970947;0,39741351;-0,044385592;-0,190747814;;
1,74E+18;8,164038818;-0,627075083;0,291228223;1,300142979;;
1,74E+18;8,174108154;0,642072746;-0,095563776;-0,497761415;;
1,74E+18;8,184176758;-0,014673253;0,237353315;-0,301861662;;
1,74E+18;8,194244873;-0,512011365;0,020141926;-0,181618331;;
1,74E+18;8,204313965;0,578037204;-0,06960177;-0,267005654;;
1,74E+18;8,214382813;-0,293100903;0,213071691;0,024907884;;
1,74E+18;8,224450684;0,064078797;-0,019719079;0,110256976;;
1,74E+18;8,23452002;0,095576928;-0,078508724;0,264778443;;
1,74E+18;8,244588623;-0,220879716;-0,154456146;0,408802408;;
1,74E+18;8,254657959;0,31297757;-0,228717296;-0,579053614;;
1,74E+18;8,26472583;-0,24153029;0,114242493;0,072287347;;
1,74E+18;8,274794922;-0,159229608;-0,02901179;0,284401445;;
1,74E+18;8,284864014;0,112934305;-0,138174143;-0,151338672;;
1,74E+18;8,294931885;0,211846515;0,033307866;-0,112616179;;
1,74E+18;8,305000977;-0,107947164;0,016415213;-0,252357754;;
1,74E+18;8,315069824;-0,151325118;0,263209896;-0,172805786;;
1,74E+18;8,325137939;0,083185648;0,31189383;0,072927234;;
1,74E+18;8,335206787;-0,276970437;-0,252911333;0,356188716;;
1,74E+18;8,345275879;0,577984597;-0,206581361;-0,374464158;;
1,74E+18;8,355343994;-0,215141465;0,029190669;-0,069051909;;
1,74E+18;8,365412842;0,290232654;0,368601257;-0,434183225;;
1,74E+18;8,375481689;-0,087727968;0,13055596;-0,380926997;;
1,74E+18;8,385550049;0,148075177;0,191294524;-0,451742555;;
1,74E+18;8,395618652;-0,0289993;-0,178321901;0,024683273;;
1,74E+18;8,405687988;0,10513503;-0,302726627;0,384107198;;
1,74E+18;8,415755859;-0,049238955;-0,083901149;0,440172529;;
1,74E+18;8,425824951;0,117926707;0,168783472;0,342980275;;
1,74E+18;8,435894043;-0,145083594;0,102483876;0,448454181;;
1,74E+18;8,445962891;-0,102431616;-0,081798943;0,574067752;;
1,74E+18;8,456031006;0,060848729;-0,348211855;0,37455348;;
1,74E+18;8,466099854;0,046921326;0,038881889;0,111730893;;
1,74E+18;8,476168945;-0,152849552;0,216528316;0,036714781;;
1,74E+18;8,486237061;-0,20537235;0,1418303;0,021365346;;
1,74E+18;8,496305908;0,041829555;0,045145119;0,23857977;;
1,74E+18;8,506374756;-0,021916648;0,02226069;0,370799388;;
1,74E+18;8,516443115;-0,10586159;-0,18647874;0,728011419;;
1,74E+18;8,526511719;-0,114245972;-0,172349311;0,710389107;;
1,74E+18;8,536581055;0,053496612;-0,171663795;0,448294424;;
1,74E+18;8,546648926;-0,004561024;0,06762431;0,151672946;;
1,74E+18;8,556717773;-0,274200972;-0,07226983;0,293836103;;
1,74E+18;8,566787354;0,101093645;0,186619482;0,212927387;;
1,74E+18;8,576855225;0,091067926;0,189587976;0,122391404;;
1,74E+18;8,586924316;-0,125160165;-0,055680971;0,245710224;;
1,74E+18;8,596993164;-0,020566403;0,124032604;0,089394312;;
1,74E+18;8,607061523;-0,267922038;-0,320244675;0,379968454;;
1,74E+18;8,617130127;0,098980599;-0,021443236;-0,120340042;;
1,74E+18;8,627199219;-0,367140537;-0,107796687;-0,269934748;;
1,74E+18;8,637267334;0,005313304;0,038541921;-0,409755617;;
1,74E+18;8,647336182;0,504801287;0,099841983;-0,645433893;;
1,74E+18;8,657405273;-0,058292614;0,244229923;-0,592723828;;
1,74E+18;8,667473389;0,021015315;0,106643078;-0,071677522;;
1,74E+18;8,677541992;0,155682729;0,049831569;-0,103009571;;
1,74E+18;8,687611328;-0,059794836;0,036653724;-0,205961128;;
1,74E+18;8,697679199;0,00125263;0,071745463;-0,078919707;;
1,74E+18;8,707748047;-0,161848266;-0,003735451;-0,14335666;;
1,74E+18;8,717817383;0,196381819;0,139332264;-0,236011618;;
1,74E+18;8,727885254;-0,088830961;-0,042865365;0,046056379;;
1,74E+18;8,737954346;-0,042744917;-0,173287962;0,25255008;;
1,74E+18;8,748023193;0,094623573;-0,05307082;0,235374361;;
1,74E+18;8,758091309;-0,129679104;-0,04663454;0,3460085;;
1,74E+18;8,768160156;0,005744681;0,04206826;-0,11964785;;
1,74E+18;8,778229248;0,075775664;-0,006659467;-0,072078161;;
1,74E+18;8,788297119;-0,111567693;-0,028495944;0,320338856;;
1,74E+18;8,798366211;-0,07654548;-0,270345831;0,258461588;;
1,74E+18;8,808435059;-0,08447335;0,005639081;0,141941962;;
1,74E+18;8,818503418;0,251917829;0,306718546;-0,206193476;;
1,74E+18;8,828572266;-0,126510411;-0,006365669;0,132379887;;
1,74E+18;8,838641113;0,064877254;-0,058378302;-0,043089091;;
1,74E+18;8,848709229;-0,02684709;-0,159697664;0,114697187;;
1,74E+18;8,85877832;-0,152688224;-0,071848417;-0,14570948;;
1,74E+18;8,868847412;0,030464112;-0,089308862;-0,062748206;;
1,74E+18;8,87891626;0,05725275;0,070645215;0,000719336;;
1,74E+18;8,888984375;0,065929978;0,34657439;-0,01032755;;
1,74E+18;8,899053223;-0,301879253;0,047015616;-0,046980819;;
1,74E+18;8,909122314;0,797497701;0,169315679;-0,867272371;;
1,74E+18;8,919190186;-0,681520375;0,112950233;-0,082125828;;
1,74E+18;8,929259277;0,146571202;0,086411716;0,06739136;;
1,74E+18;8,939328125;0,061567106;0,114603554;0,12818502;;
1,74E+18;8,949396484;-0,114409054;0,023195212;0,07371938;;
1,74E+18;8,959465088;0,089990068;0,005443803;0,095067818;;
1,74E+18;8,969534424;-0,066090137;0,007007011;0,089975847;;
1,74E+18;8,979602295;-0,023446927;-0,150817434;0,309500139;;
1,74E+18;8,989671143;-0,042905076;-0,097435762;0,014520405;;
1,74E+18;8,999740234;0,145784435;0,035137547;0,011288761;;
1,74E+18;9,00980835;-0,253305484;-0,331579942;0,209141366;;
1,74E+18;9,019876953;0,315756387;-0,213069481;-0,28060377;;
1,74E+18;9,029945313;-0,072262688;0,126137741;-0,13682145;;
1,74E+18;9,04001416;0,034424832;0,378146573;0,091458597;;
1,74E+18;9,050083008;-0,160714878;0,264411801;0,440502674;;
1,74E+18;9,060152344;0,045030982;0,047485024;0,372868596;;
1,74E+18;9,070220215;-0,093532855;-0,237517511;0,623067528;;
1,74E+18;9,080289307;-0,245721897;-0,26867503;0,590326484;;
1,74E+18;9,090357178;0,305985519;0,205365921;0,234962292;;
1,74E+18;9,10042627;-0,109558691;0,007983774;0,293607555;;
1,74E+18;9,110495117;0,062373746;0,071846234;0,331881702;;
1,74E+18;9,120563232;-0,24423195;-0,086739834;0,525125807;;
1,74E+18;9,13063208;0,254209739;-0,142900359;0,389662019;;
1,74E+18;9,140701416;-0,178841486;-0,082462321;0,514299585;;
1,74E+18;9,150769043;0,144677936;0,030031931;0,248970706;;
1,74E+18;9,160838379;-0,028601241;-0,037462236;0,087129975;;
1,74E+18;9,170907227;-0,41181613;-0,232004611;0,268047381;;
1,74E+18;9,180975098;0,733504244;0,482807007;-0,739667443;;
1,74E+18;9,191044189;-0,628198534;-0,08308343;0,193980001;;
1,74E+18;9,201113281;-0,068856679;-0,249287042;0,132753899;;
1,74E+18;9,211181152;0,237299521;0,003849387;-0,369336878;;
1,74E+18;9,221250244;-0,043273909;0,124255051;-0,389102961;;
1,74E+18;9,231319336;-0,008407763;-0,115157187;-0,445465703;;
1,74E+18;9,241387451;-0,148019647;0,021803863;-0,286554842;;
1,74E+18;9,251456299;-0,077237553;0,25580647;-0,160697342;;
1,74E+18;9,261525391;0,257797534;0,237345771;-0,274580144;;
1,74E+18;9,271593506;-0,168222477;-0,148546859;-0,174799664;;
1,74E+18;9,281662109;-0,088016722;-0,031961159;-0,045858089;;
1,74E+18;9,291731445;-0,155500943;-0,126873709;0,355870553;;
1,74E+18;9,301799316;0,226066179;0,067206582;-0,144641385;;
1,74E+18;9,311868164;0,077474869;-0,140210764;0,106981187;;
1,74E+18;9,321937256;-0,105381113;-0,028448808;0,032919389;;
1,74E+18;9,332005371;-0,05869535;0,034868334;-0,099871419;;
1,74E+18;9,342074219;-0,02233575;-0,052171565;0,032074244;;
1,74E+18;9,352143311;0,160969145;0,037458419;-0,124592759;;
1,74E+18;9,362211182;0,069839844;-0,069924098;0,156717296;;
1,74E+18;9,372280273;-0,120493927;-0,277174234;0,321311683;;
1,74E+18;9,382349365;0,043653264;-0,141943104;0,392139004;;
1,74E+18;9,392417236;-0,210282334;-0,08046584;0,41728583;;
1,74E+18;9,402486328;0,314503756;0,178970447;0,083512341;;
1,74E+18;9,412555176;-0,173911629;0,015546976;0,195969074;;
1,74E+18;9,422623535;0,032290743;-0,109150878;-0,044182841;;
1,74E+18;9,432692139;-0,116451373;0,101631716;-0,11539022;;
1,74E+18;9,44276123;0,110400987;-0,044870289;-0,337099473;;
1,74E+18;9,452829346;-0,175710203;-0,005742845;-0,069644888;;
1,74E+18;9,462898193;0,199133748;0,048121075;-0,019428042;;
1,74E+18;9,472967285;0,016281273;-0,037171304;0,053915797;;
1,74E+18;9,4830354;-0,198749717;0,04272476;0,287124751;;
1,74E+18;9,493104004;0,0667033;0,112371383;0,257188974;;
1,74E+18;9,503172119;-0,117201315;-0,080963771;0,347328131;;
1,74E+18;9,513241211;0,209753927;0,135284413;-0,379953805;;
1,74E+18;9,523310303;-0,179901225;0,069480774;0,150390249;;
1,74E+18;9,533378174;0,112046417;0,123380826;-0,08908046;;
1,74E+18;9,543447266;-0,064975453;0,053840065;-0,063168212;;
1,74E+18;9,553516113;0,085112817;0,004073898;-0,296049962;;
1,74E+18;9,563584717;-0,124828741;-0,141607113;-0,082168123;;
1,74E+18;9,573653809;0,148556238;0,170535796;-0,238744386;;
1,74E+18;9,583722656;-0,042077393;0,077266706;-0,027477552;;
